Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
ERR950182_1_val_1	(1, 31.46661940030689)	(2, 31.712090941115168)	(3, 32.18882147837149)	(4, 35.921337824160794)	(5, 35.81135426259211)	(6, 35.71950779640868)	(7, 35.70147823598541)	(8, 35.692800953611616)	(9, 37.36709986222057)	(10, 37.30198327023693)	(12, 37.20877400600287)	(14, 38.384680031435074)	(16, 38.35612782589631)	(18, 38.3316293537975)	(20, 38.35237531841689)	(22, 38.375918286813956)	(24, 38.56295608115994)	(26, 38.455127680519624)	(28, 38.32538526166214)	(30, 38.23872532278149)	(32, 38.05078457351274)	(34, 37.9709025389116)	(36, 37.96005193901483)	(38, 37.839901448731005)	(40, 37.71201835604863)	(42, 37.53254041825275)	(44, 37.307142015264674)	(46, 37.14538759909132)	(48, 36.91450189727119)	(50, 35.94053150278255)	(52, 36.07824925786867)	(54, 36.49960989833757)	(56, 36.53077537609323)	(58, 36.385102980662985)	(60, 36.057813266239364)	(62, 35.7364603356727)	(64, 35.29743593280561)	(66, 34.99938351389493)	(68, 34.60005074398508)	(70, 34.04987192178207)	(72, 33.57340546235141)	(74, 33.3556582205607)	(76, 33.04550480324933)	(78, 32.62320991263447)	(80, 32.18068436497653)	(82, 31.86930236266738)	(84, 31.49303250280989)	(86, 31.40601802424679)	(88, 31.167794329858253)	(90, 30.979788359711762)	(92, 30.956939477638407)	(94, 30.854630073785458)	(96, 30.829476321625926)	(98, 31.155785945886656)	(100, 30.106767779921597)
ERR950182_2_val_2	(1, 31.627031695052164)	(2, 31.613705622153375)	(3, 31.559722410248895)	(4, 34.87615921800807)	(5, 35.29555222094812)	(6, 35.33877590511244)	(7, 35.47130053807554)	(8, 35.56251848450809)	(9, 37.09875977032383)	(10, 37.183277148415726)	(12, 37.28482518504338)	(14, 38.506689269526944)	(16, 38.39776546232329)	(18, 38.380165277477175)	(20, 38.44873730282899)	(22, 38.459455849131466)	(24, 38.407007003735956)	(26, 38.28046547477058)	(28, 38.15555118153988)	(30, 37.97738807864024)	(32, 37.92316538145931)	(34, 37.79294256678725)	(36, 37.76959159559947)	(38, 37.76289365056657)	(40, 37.65297655989832)	(42, 37.63331307120719)	(44, 37.510227409385266)	(46, 37.34942498539933)	(48, 37.06908896157127)	(50, 36.002861539553784)	(52, 36.10258660123915)	(54, 36.57197064550768)	(56, 36.63908824195744)	(58, 36.589004064963135)	(60, 36.36622257773899)	(62, 36.010748466148506)	(64, 35.7372674749389)	(66, 35.37967599392642)	(68, 35.08041915433968)	(70, 34.55458084126096)	(72, 34.228085160472645)	(74, 33.96526281191599)	(76, 33.53812922519714)	(78, 33.37654861211525)	(80, 33.136988214048)	(82, 32.75522024259645)	(84, 32.453623343208115)	(86, 32.40602919223422)	(88, 32.30421973043287)	(90, 32.00472477566105)	(92, 31.90631944906241)	(94, 31.76077108004229)	(96, 31.783279604751023)	(98, 32.07294139943059)	(100, 30.968508125459863)
ERR950183_1_val_1	(1, 32.69199069390008)	(2, 33.04693591443569)	(3, 33.172834897678676)	(4, 36.58733602126366)	(5, 36.50803273506936)	(6, 36.492300258324896)	(7, 36.36039345422038)	(8, 36.42056140007223)	(9, 38.265225808037165)	(10, 38.21257261156377)	(12, 38.10512268935238)	(14, 39.55650726920623)	(16, 39.60988453482187)	(18, 39.69358783157264)	(20, 39.72168524279495)	(22, 39.70428101070411)	(24, 39.684854986331956)	(26, 39.51703186975119)	(28, 39.42440184160267)	(30, 39.419789049973446)	(32, 39.35654003491403)	(34, 39.260687252916306)	(36, 39.13270743304929)	(38, 38.99441654333545)	(40, 38.79618137928384)	(42, 38.621450655428504)	(44, 38.45915514569904)	(46, 38.30676590811234)	(48, 38.179477540515805)	(50, 37.04180065622927)	(52, 37.07376778874479)	(54, 37.5915725685759)	(56, 37.61553493245202)	(58, 37.3711576353118)	(60, 37.06197486823882)	(62, 36.909178380647376)	(64, 36.47379249568277)	(66, 36.18472505255091)	(68, 35.70516402548408)	(70, 35.28191542433143)	(72, 34.95056876286742)	(74, 34.463245753924554)	(76, 34.200305988478235)	(78, 33.73918997697247)	(80, 33.40070285323)	(82, 33.152785250244854)	(84, 32.82002758730634)	(86, 32.67574274791858)	(88, 32.38985861638527)	(90, 32.088624827727934)	(92, 31.981963232576874)	(94, 31.85506676112572)	(96, 31.874348166596086)	(98, 32.13932113520559)	(100, 31.84979729113408)
ERR950183_2_val_2	(1, 32.36776679121822)	(2, 32.16016089247602)	(3, 32.242643025890246)	(4, 35.470104812874446)	(5, 35.98513639896594)	(6, 36.024323873303075)	(7, 36.12529852060978)	(8, 36.314717128228374)	(9, 38.144407397179805)	(10, 38.07437514368576)	(12, 38.05631311078813)	(14, 39.49443402249378)	(16, 39.48342434898666)	(18, 39.49526097000508)	(20, 39.49007270930548)	(22, 39.517425740712454)	(24, 39.501826562969825)	(26, 39.38692118983299)	(28, 39.15914557663126)	(30, 39.0630281387586)	(32, 39.11732593707801)	(34, 38.95140245832836)	(36, 38.919591315860444)	(38, 38.895752811376504)	(40, 38.93385724947456)	(42, 38.940656188295435)	(44, 38.790213635246374)	(46, 38.62597719476244)	(48, 38.5231161778123)	(50, 37.44244631976772)	(52, 37.4918949417215)	(54, 37.80514430639191)	(56, 37.93694940318145)	(58, 37.80387298802266)	(60, 37.74909126701563)	(62, 37.386349650820165)	(64, 37.11827509156598)	(66, 36.756454213256895)	(68, 36.370909661783884)	(70, 35.999229156541716)	(72, 35.691853706963556)	(74, 35.44849848231466)	(76, 34.97837602115541)	(78, 34.632190289414)	(80, 34.19862065039051)	(82, 33.9382689897534)	(84, 33.78962495591382)	(86, 33.66991560016636)	(88, 33.38692510923486)	(90, 33.09423549042941)	(92, 32.868135051972104)	(94, 32.7364478505564)	(96, 32.622911254433944)	(98, 32.91601328900626)	(100, 32.66472940311148)
ERR950184_1_val_1	(1, 31.988830785198868)	(2, 26.012680673082752)	(3, 29.198751580300772)	(4, 35.01272357584124)	(5, 35.53881334172957)	(6, 35.590796565992406)	(7, 35.751765271506606)	(8, 35.72636005326685)	(9, 37.49564418997611)	(10, 37.474573962543445)	(12, 37.39620297101181)	(14, 38.666273854966256)	(16, 38.58080391087723)	(18, 38.60317283178182)	(20, 38.564871541639405)	(22, 38.4615449047327)	(24, 38.56371057529396)	(26, 38.42954918219672)	(28, 38.28820048130321)	(30, 38.10072825957501)	(32, 37.97628257122216)	(34, 37.82421846388064)	(36, 37.633781863832375)	(38, 37.502560637233245)	(40, 37.11265958835773)	(42, 36.88012897631236)	(44, 36.67516690563812)	(46, 36.42028680114757)	(48, 36.163436604515546)	(50, 34.90467041456417)	(52, 35.01262280905752)	(54, 35.5399386136355)	(56, 35.42720684512015)	(58, 35.12302169020873)	(60, 34.8010958359596)	(62, 34.48016385316458)	(64, 34.03593499285344)	(66, 33.65842053358621)	(68, 33.23742401894427)	(70, 32.81753504419039)	(72, 32.363668877634524)	(74, 32.07417778662486)	(76, 31.663108602613242)	(78, 31.32010836416093)	(80, 30.84934233883189)	(82, 30.573968835839025)	(84, 30.1696675929595)	(86, 30.054149740320035)	(88, 29.815426699935703)	(90, 29.47215685136282)	(92, 29.334826946455514)	(94, 29.316028768728387)	(96, 29.675577320937702)	(98, 30.27035163064148)	(100, 29.498360347469966)
ERR950184_2_val_2	(1, 31.697980089242794)	(2, 31.577132290276523)	(3, 31.444903122789803)	(4, 34.87349422064442)	(5, 35.28991037537891)	(6, 35.37694266682704)	(7, 35.48447160364189)	(8, 35.49775464325429)	(9, 37.33354576801374)	(10, 37.22093875450005)	(12, 37.227669914942126)	(14, 38.5179672158866)	(16, 38.4928930821957)	(18, 38.480754340912064)	(20, 38.518835659592824)	(22, 38.49004603322696)	(24, 38.47387847848444)	(26, 38.24485059430435)	(28, 38.02689050499581)	(30, 38.05456366925294)	(32, 37.94949369687676)	(34, 37.78848794664279)	(36, 37.67756360207514)	(38, 37.67686944555729)	(40, 37.68524437588245)	(42, 37.66556724484806)	(44, 37.47745786658321)	(46, 37.14735209484729)	(48, 37.106564657280714)	(50, 36.05820891342726)	(52, 36.01745337502068)	(54, 36.43891951356254)	(56, 36.58638775726222)	(58, 36.49817217884177)	(60, 36.316826964273744)	(62, 35.93633424305505)	(64, 35.59716468952677)	(66, 35.277671137743155)	(68, 34.89181386631583)	(70, 34.38613864874)	(72, 34.22068737276426)	(74, 33.873366424498265)	(76, 33.480874287381056)	(78, 33.219933433562545)	(80, 32.90023296623666)	(82, 32.530703735465934)	(84, 32.29580270253375)	(86, 32.21761052089197)	(88, 31.904011328393704)	(90, 31.698488957843516)	(92, 31.562962448704816)	(94, 31.470348532723957)	(96, 31.532393010771777)	(98, 31.894150733407233)	(100, 30.716849357037667)
ERR950185_1_val_1	(1, 32.31242699755635)	(2, 32.61025292321545)	(3, 32.781674436398035)	(4, 36.27823379461263)	(5, 36.181694273055584)	(6, 36.14398511003603)	(7, 36.02308220746919)	(8, 36.06703511770244)	(9, 37.83940032106496)	(10, 37.789390007976834)	(12, 37.674850289757856)	(14, 39.020340648612944)	(16, 39.04000621387111)	(18, 39.099891320058234)	(20, 39.1156179719938)	(22, 39.16581314909316)	(24, 39.14293563332096)	(26, 38.966488833558785)	(28, 38.85697209167999)	(30, 38.82755630681451)	(32, 38.74599285611174)	(34, 38.64671603730512)	(36, 38.53125866059408)	(38, 38.37366787783023)	(40, 38.176500047415985)	(42, 37.978866199098135)	(44, 37.81034087380522)	(46, 37.63601812609349)	(48, 37.47769955062928)	(50, 36.32213288929907)	(52, 36.31922190583508)	(54, 36.859950558065584)	(56, 36.894961631303104)	(58, 36.62570955907507)	(60, 36.27402664088578)	(62, 36.093662136414046)	(64, 35.64816340996505)	(66, 35.36695295848215)	(68, 34.81179495426145)	(70, 34.38133023562789)	(72, 33.99395432051723)	(74, 33.52998871488326)	(76, 33.256329364831245)	(78, 32.74539454034837)	(80, 32.39401162547613)	(82, 32.07978226666792)	(84, 31.714816033667404)	(86, 31.489172835820263)	(88, 31.132851995856043)	(90, 30.77451264368171)	(92, 30.658932081632408)	(94, 30.559226234401862)	(96, 30.712471573140263)	(98, 31.16270749803659)	(100, 29.775520668728852)
ERR950185_2_val_2	(1, 31.99694388971285)	(2, 31.825013764989528)	(3, 31.89784395001234)	(4, 35.160824422612855)	(5, 35.64767557169005)	(6, 35.61798311883396)	(7, 35.754566221823715)	(8, 35.91662525431698)	(9, 37.67559551018654)	(10, 37.611234662814056)	(12, 37.58246498237803)	(14, 38.93725396511099)	(16, 38.90911977994678)	(18, 38.96430935819217)	(20, 38.954507976875355)	(22, 38.9500243180734)	(24, 38.909032865600324)	(26, 38.75741833572866)	(28, 38.51717685425422)	(30, 38.429926379174795)	(32, 38.438835581921495)	(34, 38.25794011339104)	(36, 38.228007709650186)	(38, 38.19961657203358)	(40, 38.225729499585995)	(42, 38.20756397501496)	(44, 38.03183507653981)	(46, 37.877607508897114)	(48, 37.740254266294436)	(50, 36.6231998205826)	(52, 36.65699783262827)	(54, 36.97914008728046)	(56, 37.14386506989712)	(58, 37.0287201848553)	(60, 36.938970767689874)	(62, 36.552742465196765)	(64, 36.34436052264099)	(66, 35.95439706497884)	(68, 35.52852576985735)	(70, 35.12784740822521)	(72, 34.832130785272085)	(74, 34.58467629345908)	(76, 34.03163626672395)	(78, 33.71171977687473)	(80, 33.22291840795689)	(82, 32.93904084282531)	(84, 32.78063308519863)	(86, 32.69444285671007)	(88, 32.41561100000746)	(90, 32.11881335746109)	(92, 31.89544291428216)	(94, 31.747575228373236)	(96, 31.69470993007972)	(98, 32.1459066817338)	(100, 30.946898749368703)
ERR950186_1_val_1	(1, 31.244293237420848)	(2, 27.856936075374353)	(3, 30.07339525145195)	(4, 35.19969492078017)	(5, 35.45661321896753)	(6, 35.44869098691637)	(7, 35.5310762131924)	(8, 35.53523288594079)	(9, 37.20639544076097)	(10, 37.15857800825516)	(12, 37.066885267039375)	(14, 38.23477701876574)	(16, 38.12894198485168)	(18, 38.13050279733888)	(20, 38.10321230472644)	(22, 38.111244082272265)	(24, 38.29867937501727)	(26, 38.18030057704565)	(28, 38.01020221952664)	(30, 37.87102415110195)	(32, 37.692977401699686)	(34, 37.543416888795264)	(36, 37.50989362933154)	(38, 37.39352892761899)	(40, 37.153319460381496)	(42, 36.97142428346112)	(44, 36.7685841842753)	(46, 36.53692235114069)	(48, 36.343917371420204)	(50, 35.26983963187271)	(52, 35.40785834123048)	(54, 35.8089760810768)	(56, 35.78730481008411)	(58, 35.54136419946998)	(60, 35.230418476796245)	(62, 34.88584490702892)	(64, 34.4134247369458)	(66, 34.06392849396701)	(68, 33.61013730361164)	(70, 33.11521411392176)	(72, 32.63148316447475)	(74, 32.41592384743618)	(76, 32.103181256552816)	(78, 31.734604129603)	(80, 31.184889390986804)	(82, 30.925807761005604)	(84, 30.61941559796182)	(86, 30.521056872641196)	(88, 30.328526807511203)	(90, 30.165110272345892)	(92, 30.063473678455047)	(94, 30.09423850448035)	(96, 30.194856231184033)	(98, 30.726501308149487)	(100, 30.03243480239392)
ERR950186_2_val_2	(1, 31.525149142664684)	(2, 31.55785203745996)	(3, 31.49006771544404)	(4, 34.78071211240855)	(5, 35.18922129060001)	(6, 35.28086579423531)	(7, 35.25916424913405)	(8, 35.34387626311264)	(9, 37.0907065826225)	(10, 37.0285200813795)	(12, 37.05084559117905)	(14, 38.22700045769166)	(16, 38.16087706461923)	(18, 38.11048763191886)	(20, 38.24527203676466)	(22, 38.24960966272521)	(24, 38.20041660634574)	(26, 37.98242452160183)	(28, 37.85705650642552)	(30, 37.837648249109975)	(32, 37.68557710141931)	(34, 37.500718082599676)	(36, 37.479731342932325)	(38, 37.52017892788537)	(40, 37.41928273611683)	(42, 37.36805848855505)	(44, 37.21650825690541)	(46, 37.00423151094935)	(48, 36.74877444540485)	(50, 35.662604431202894)	(52, 35.73103416243312)	(54, 36.20687924623232)	(56, 36.32674931026286)	(58, 36.29855216943288)	(60, 36.06251584799218)	(62, 35.65358127345827)	(64, 35.34952241449193)	(66, 34.97163758125005)	(68, 34.66944355638256)	(70, 34.14642250545523)	(72, 33.76814673474601)	(74, 33.52733330267597)	(76, 33.08759802898577)	(78, 32.993092477735004)	(80, 32.790537052527256)	(82, 32.42728157903193)	(84, 32.06109954601018)	(86, 32.04185790946423)	(88, 31.950619157103958)	(90, 31.769540077051346)	(92, 31.647623910295355)	(94, 31.556765659065746)	(96, 31.58570504605847)	(98, 31.906832130102266)	(100, 30.807150534689796)
ERR950187_1_val_1	(1, 30.970547927722123)	(2, 31.961312126681484)	(3, 32.38393617352585)	(4, 36.04689405521333)	(5, 35.995923364085606)	(6, 36.028398249151806)	(7, 35.93141789807514)	(8, 35.88504761534209)	(9, 37.64913468292414)	(10, 37.57353478975209)	(12, 37.43942315802134)	(14, 38.67259529945487)	(16, 38.62553586414447)	(18, 38.57064982813109)	(20, 38.71139807972395)	(22, 38.90219667229141)	(24, 38.85580928981804)	(26, 38.75183440148885)	(28, 38.56808044758694)	(30, 38.526125904313986)	(32, 38.32978472418243)	(34, 38.153628734238396)	(36, 38.1617653606678)	(38, 38.01956798869137)	(40, 37.812480736977335)	(42, 37.57600485550017)	(44, 37.30872098320698)	(46, 37.164233980785674)	(48, 36.84752865796695)	(50, 35.61988694789571)	(52, 35.62148325466775)	(54, 36.043540225233144)	(56, 35.96020541781671)	(58, 35.78258622396527)	(60, 35.42863225284992)	(62, 35.0123219432615)	(64, 34.62680305689149)	(66, 34.2776974606248)	(68, 33.912950702092346)	(70, 33.45491526138397)	(72, 32.69683744897974)	(74, 32.61407108601571)	(76, 32.301060755122194)	(78, 32.00015098357085)	(80, 31.756701704710714)	(82, 31.25538401395586)	(84, 30.873170736107117)	(86, 30.93510140925818)	(88, 30.56438352858594)	(90, 30.25182303941663)	(92, 30.16011346163851)	(94, 30.06443623312783)	(96, 30.17394576116824)	(98, 30.73156714003659)	(100, 29.787150200572)
ERR950187_2_val_2	(1, 32.091804540551045)	(2, 32.02663445637324)	(3, 31.988905861964454)	(4, 35.41570691276414)	(5, 35.78269179155466)	(6, 35.82263269584345)	(7, 35.96540487104689)	(8, 36.03582899499705)	(9, 37.8065042951326)	(10, 37.858374973679204)	(12, 37.89890804940949)	(14, 39.20837406912773)	(16, 39.0153423496051)	(18, 39.1454115242502)	(20, 39.191627888668634)	(22, 39.13720071633868)	(24, 39.09105743885377)	(26, 38.9642182358074)	(28, 38.812708774818475)	(30, 38.62139762373087)	(32, 38.52149195729823)	(34, 38.43514721100344)	(36, 38.42383610452386)	(38, 38.437235960803434)	(40, 38.312200016240624)	(42, 38.21842183935876)	(44, 37.94455334858762)	(46, 37.80180802080254)	(48, 37.52393889296281)	(50, 36.34426654769931)	(52, 36.46818134731693)	(54, 36.97655067504426)	(56, 36.80773631583098)	(58, 36.686306438595764)	(60, 36.420339035141446)	(62, 36.0354120936515)	(64, 35.56255763895482)	(66, 35.17921573222856)	(68, 34.86461214635685)	(70, 34.2114241126843)	(72, 33.975053838859466)	(74, 33.77773002234113)	(76, 33.31076064186597)	(78, 33.24341728799831)	(80, 32.92356279266816)	(82, 32.601257643160515)	(84, 32.13172082686832)	(86, 31.883231181210533)	(88, 31.862537715133286)	(90, 31.66455239775417)	(92, 31.486970872943516)	(94, 31.312632144163516)	(96, 31.477130656957605)	(98, 31.88171850992325)	(100, 30.616186013828823)
